Vintage,1996Q3,1996Q3,1996Q3,1996Q3,1996Q4,1996Q4,1996Q4,1996Q4,1997Q1,1997Q1,1997Q1,1997Q1,1997Q2,1997Q2,1997Q2,1997Q2,1997Q3,1997Q3,1997Q3,1997Q3,1997Q4,1997Q4,1997Q4,1997Q4,1998Q1,1998Q1,1998Q1,1998Q1,1998Q2,1998Q2,1998Q2,1998Q2,1998Q3,1998Q3,1998Q3,1998Q3,1998Q4,1998Q4,1998Q4,1998Q4,1999Q1,1999Q1,1999Q1,1999Q1,1999Q2,1999Q2,1999Q2,1999Q2,1999Q3,1999Q3,1999Q3,1999Q3,1999Q4,1999Q4,1999Q4,1999Q4,2000Q1,2000Q1,2000Q1,2000Q1,2000Q2,2000Q2,2000Q2,2000Q2,2000Q3,2000Q3,2000Q3,2000Q3,2000Q4,2000Q4,2000Q4,2000Q4,2001Q1,2001Q1,2001Q1,2001Q1,2001Q2,2001Q2,2001Q2,2001Q2,2001Q3,2001Q3,2001Q3,2001Q3,2001Q4,2001Q4,2001Q4,2001Q4,2002Q1,2002Q1,2002Q1,2002Q1,2002Q2,2002Q2,2002Q2,2002Q2,2002Q3,2002Q3,2002Q3,2002Q3,2002Q4,2002Q4,2002Q4,2002Q4,2003Q1,2003Q1,2003Q1,2003Q1,2003Q2,2003Q2,2003Q2,2003Q2,2003Q3,2003Q3,2003Q3,2003Q3,2003Q4,2003Q4,2003Q4,2003Q4
ForecastHorizon,1996Q4,1997Q1,1997Q2,1997Q3,1997Q1,1997Q2,1997Q3,1997Q4,1997Q2,1997Q3,1997Q4,1998Q1,1997Q3,1997Q4,1998Q1,1998Q2,1997Q4,1998Q1,1998Q2,1998Q3,1998Q1,1998Q2,1998Q3,1998Q4,1998Q2,1998Q3,1998Q4,1999Q1,1998Q3,1998Q4,1999Q1,1999Q2,1998Q4,1999Q1,1999Q2,1999Q3,1999Q1,1999Q2,1999Q3,1999Q4,1999Q2,1999Q3,1999Q4,2000Q1,1999Q3,1999Q4,2000Q1,2000Q2,1999Q4,2000Q1,2000Q2,2000Q3,2000Q1,2000Q2,2000Q3,2000Q4,2000Q2,2000Q3,2000Q4,2001Q1,2000Q3,2000Q4,2001Q1,2001Q2,2000Q4,2001Q1,2001Q2,2001Q3,2001Q1,2001Q2,2001Q3,2001Q4,2001Q2,2001Q3,2001Q4,2002Q1,2001Q3,2001Q4,2002Q1,2002Q2,2001Q4,2002Q1,2002Q2,2002Q3,2002Q1,2002Q2,2002Q3,2002Q4,2002Q2,2002Q3,2002Q4,2003Q1,2002Q3,2002Q4,2003Q1,2003Q2,2002Q4,2003Q1,2003Q2,2003Q3,2003Q1,2003Q2,2003Q3,2003Q4,2003Q2,2003Q3,2003Q4,2004Q1,2003Q3,2003Q4,2004Q1,2004Q2,2003Q4,2004Q1,2004Q2,2004Q3,2004Q1,2004Q2,2004Q3,2004Q4
,0.1414,2.5351,2.9364,2.7659,2.5351,2.9364,2.7659,3.0103,2.9364,2.7659,3.0103,2.0106,2.7659,3.0103,2.0106,3.1654,3.0103,2.0106,3.1654,3.5733,2.0106,3.1654,3.5733,3.0714,3.1654,3.5733,3.0714,4.2459,3.5733,3.0714,4.2459,2.9044,3.0714,4.2459,2.9044,0.27014,4.2459,2.9044,0.27014,1.4759,2.9044,0.27014,1.4759,-0.45846,0.27014,1.4759,-0.45846,3.916,1.4759,-0.45846,3.916,1.2169,-0.45846,3.916,1.2169,1.9422,3.916,1.2169,1.9422,2.1175,1.2169,1.9422,2.1175,1.3052,1.9422,2.1175,1.3052,3.1113,2.1175,1.3052,3.1113,2.8303,1.3052,3.1113,2.8303,1.4587,3.1113,2.8303,1.4587,0.28838,2.8303,1.4587,0.28838,1.3515,1.4587,0.28838,1.3515,1.2337,0.28838,1.3515,1.2337,3.1126,1.3515,1.2337,3.1126,1.2724,1.2337,3.1126,1.2724,0.54768,3.1126,1.2724,0.54768,2.1062,1.2724,0.54768,2.1062,2.8504,0.54768,2.1062,2.8504,0.88416,2.1062,2.8504,0.88416,3.1351,2.8504,0.88416,3.1351,2.4382
,2.5801,2.2969,1.8961,1.5295,2.2969,1.8961,1.5295,1.6743,1.8961,1.5295,1.6743,-0.17229,1.5295,1.6743,-0.17229,2.0043,1.6743,-0.17229,2.0043,2.2252,-0.17229,2.0043,2.2252,3.293,2.0043,2.2252,3.293,2.6666,2.2252,3.293,2.6666,1.3246,3.293,2.6666,1.3246,3.4359,2.6666,1.3246,3.4359,2.723,1.3246,3.4359,2.723,2.7467,3.4359,2.723,2.7467,2.3613,2.723,2.7467,2.3613,3.3041,2.7467,2.3613,3.3041,1.0376,2.3613,3.3041,1.0376,0.79089,3.3041,1.0376,0.79089,-0.38663,1.0376,0.79089,-0.38663,3.0747,0.79089,-0.38663,3.0747,0.88327,-0.38663,3.0747,0.88327,1.8894,3.0747,0.88327,1.8894,1.921,0.88327,1.8894,1.921,1.1052,1.8894,1.921,1.1052,1.3626,1.921,1.1052,1.3626,1.5177,1.1052,1.3626,1.5177,4.1841,1.3626,1.5177,4.1841,1.2383,1.5177,4.1841,1.2383,0.69275,4.1841,1.2383,0.69275,1.9078,1.2383,0.69275,1.9078,1.1736,0.69275,1.9078,1.1736,2.2477,1.9078,1.1736,2.2477,3.7868
,2.5767,1.1158,2.0621,2.4854,1.1158,2.0621,2.4854,2.0907,2.0621,2.4854,2.0907,2.3077,2.4854,2.0907,2.3077,2.6274,2.0907,2.3077,2.6274,1.3123,2.3077,2.6274,1.3123,1.8402,2.6274,1.3123,1.8402,3.0368,1.3123,1.8402,3.0368,1.8779,1.8402,3.0368,1.8779,4.0604,3.0368,1.8779,4.0604,2.4436,1.8779,4.0604,2.4436,2.0383,4.0604,2.4436,2.0383,1.2428,2.4436,2.0383,1.2428,1.4756,2.0383,1.2428,1.4756,4.9481,1.2428,1.4756,4.9481,0.68452,1.4756,4.9481,0.68452,1.7882,4.9481,0.68452,1.7882,2.4549,0.68452,1.7882,2.4549,2.2369,1.7882,2.4549,2.2369,2.0784,2.4549,2.2369,2.0784,1.529,2.2369,2.0784,1.529,3.7393,2.0784,1.529,3.7393,2.1838,1.529,3.7393,2.1838,2.9554,3.7393,2.1838,2.9554,4.0203,2.1838,2.9554,4.0203,3.4226,2.9554,4.0203,3.4226,0.79451,4.0203,3.4226,0.79451,1.9841,3.4226,0.79451,1.9841,1.9311,0.79451,1.9841,1.9311,3.3504,1.9841,1.9311,3.3504,2.6485
,3.4435,2.1077,2.7275,1.6689,2.1077,2.7275,1.6689,3.9776,2.7275,1.6689,3.9776,0.62777,1.6689,3.9776,0.62777,-0.19297,3.9776,0.62777,-0.19297,2.4429,0.62777,-0.19297,2.4429,1.1438,-0.19297,2.4429,1.1438,2.8232,2.4429,1.1438,2.8232,3.4233,1.1438,2.8232,3.4233,2.8259,2.8232,3.4233,2.8259,2.9866,3.4233,2.8259,2.9866,1.302,2.8259,2.9866,1.302,2.0334,2.9866,1.302,2.0334,4.0713,1.302,2.0334,4.0713,-0.88617,2.0334,4.0713,-0.88617,1.6054,4.0713,-0.88617,1.6054,2.9389,-0.88617,1.6054,2.9389,-1.2218,1.6054,2.9389,-1.2218,1.9427,2.9389,-1.2218,1.9427,1.3779,-1.2218,1.9427,1.3779,2.4879,1.9427,1.3779,2.4879,0.9881,1.3779,2.4879,0.9881,2.1933,2.4879,0.9881,2.1933,2.1205,0.9881,2.1933,2.1205,-0.3686,2.1933,2.1205,-0.3686,-0.91602,2.1205,-0.3686,-0.91602,1.5793,-0.3686,-0.91602,1.5793,2.129,-0.91602,1.5793,2.129,3.2246,1.5793,2.129,3.2246,1.9599,2.129,3.2246,1.9599,3.045
,1.3408,1.9908,2.674,3.1461,1.9908,2.674,3.1461,2.4813,2.674,3.1461,2.4813,1.2639,3.1461,2.4813,1.2639,2.0261,2.4813,1.2639,2.0261,3.1993,1.2639,2.0261,3.1993,0.96868,2.0261,3.1993,0.96868,2.5556,3.1993,0.96868,2.5556,1.3862,0.96868,2.5556,1.3862,4.0305,2.5556,1.3862,4.0305,1.0521,1.3862,4.0305,1.0521,2.0136,4.0305,1.0521,2.0136,3.955,1.0521,2.0136,3.955,1.7259,2.0136,3.955,1.7259,3.6761,3.955,1.7259,3.6761,3.4344,1.7259,3.6761,3.4344,4.0962,3.6761,3.4344,4.0962,0.56289,3.4344,4.0962,0.56289,0.7403,4.0962,0.56289,0.7403,3.6803,0.56289,0.7403,3.6803,0.040817,0.7403,3.6803,0.040817,1.4305,3.6803,0.040817,1.4305,2.0833,0.040817,1.4305,2.0833,2.4132,1.4305,2.0833,2.4132,2.1484,2.0833,2.4132,2.1484,0.14199,2.4132,2.1484,0.14199,4.1709,2.1484,0.14199,4.1709,-0.12111,0.14199,4.1709,-0.12111,1.7486,4.1709,-0.12111,1.7486,1.9478,-0.12111,1.7486,1.9478,1.3547
,0.88275,1.4159,-0.32516,2.9434,1.4159,-0.32516,2.9434,1.7852,-0.32516,2.9434,1.7852,3.7848,2.9434,1.7852,3.7848,1.5382,1.7852,3.7848,1.5382,2.1567,3.7848,1.5382,2.1567,0.69571,1.5382,2.1567,0.69571,0.51824,2.1567,0.69571,0.51824,2.4496,0.69571,0.51824,2.4496,2.3182,0.51824,2.4496,2.3182,2.26,2.4496,2.3182,2.26,2.8042,2.3182,2.26,2.8042,3.1758,2.26,2.8042,3.1758,0.47368,2.8042,3.1758,0.47368,1.3984,3.1758,0.47368,1.3984,1.5536,0.47368,1.3984,1.5536,3.8459,1.3984,1.5536,3.8459,3.8477,1.5536,3.8459,3.8477,1.9675,3.8459,3.8477,1.9675,1.9043,3.8477,1.9675,1.9043,2.6082,1.9675,1.9043,2.6082,0.75631,1.9043,2.6082,0.75631,3.8749,2.6082,0.75631,3.8749,3.0517,0.75631,3.8749,3.0517,3.2545,3.8749,3.0517,3.2545,2.6256,3.0517,3.2545,2.6256,1.3989,3.2545,2.6256,1.3989,4.4575,2.6256,1.3989,4.4575,2.5561,1.3989,4.4575,2.5561,1.9249,4.4575,2.5561,1.9249,2.9879
,-0.25222,-0.3644,1.219,1.1794,-0.3644,1.219,1.1794,2.2685,1.219,1.1794,2.2685,2.5676,1.1794,2.2685,2.5676,2.9416,2.2685,2.5676,2.9416,2.8672,2.5676,2.9416,2.8672,0.4513,2.9416,2.8672,0.4513,3.0927,2.8672,0.4513,3.0927,2.7698,0.4513,3.0927,2.7698,0.51177,3.0927,2.7698,0.51177,0.45715,2.7698,0.51177,0.45715,1.2031,0.51177,0.45715,1.2031,3.3785,0.45715,1.2031,3.3785,0.82622,1.2031,3.3785,0.82622,1.4333,3.3785,0.82622,1.4333,2.8351,0.82622,1.4333,2.8351,2.8025,1.4333,2.8351,2.8025,2.884,2.8351,2.8025,2.884,2.5351,2.8025,2.884,2.5351,2.8172,2.884,2.5351,2.8172,4.5636,2.5351,2.8172,4.5636,4.1889,2.8172,4.5636,4.1889,2.7117,4.5636,4.1889,2.7117,1.7735,4.1889,2.7117,1.7735,1.4549,2.7117,1.7735,1.4549,1.2552,1.7735,1.4549,1.2552,-0.040387,1.4549,1.2552,-0.040387,3.2974,1.2552,-0.040387,3.2974,4.0491,-0.040387,3.2974,4.0491,2.2896,3.2974,4.0491,2.2896,3.4924
,2.004,3.5476,0.70867,1.9819,3.5476,0.70867,1.9819,1.3734,0.70867,1.9819,1.3734,3.4688,1.9819,1.3734,3.4688,2.2378,1.3734,3.4688,2.2378,2.5687,3.4688,2.2378,2.5687,1.4982,2.2378,2.5687,1.4982,2.5199,2.5687,1.4982,2.5199,1.3703,1.4982,2.5199,1.3703,1.4174,2.5199,1.3703,1.4174,0.16301,1.3703,1.4174,0.16301,2.3528,1.4174,0.16301,2.3528,2.2446,0.16301,2.3528,2.2446,1.4724,2.3528,2.2446,1.4724,0.56506,2.2446,1.4724,0.56506,1.8618,1.4724,0.56506,1.8618,1.753,0.56506,1.8618,1.753,2.7384,1.8618,1.753,2.7384,2.8566,1.753,2.7384,2.8566,3.4408,2.7384,2.8566,3.4408,2.3183,2.8566,3.4408,2.3183,2.1285,3.4408,2.3183,2.1285,1.4795,2.3183,2.1285,1.4795,-0.68409,2.1285,1.4795,-0.68409,1.2147,1.4795,-0.68409,1.2147,2.5397,-0.68409,1.2147,2.5397,4.2002,1.2147,2.5397,4.2002,2.1378,2.5397,4.2002,2.1378,0.35545,4.2002,2.1378,0.35545,0.91865,2.1378,0.35545,0.91865,2.4883
,1.8188,2.2402,3.684,1.8226,2.2402,3.684,1.8226,2.929,3.684,1.8226,2.929,0.79762,1.8226,2.929,0.79762,4.1042,2.929,0.79762,4.1042,2.5334,0.79762,4.1042,2.5334,2.039,4.1042,2.5334,2.039,3.4091,2.5334,2.039,3.4091,3.2416,2.039,3.4091,3.2416,-0.2388,3.4091,3.2416,-0.2388,3.1191,3.2416,-0.2388,3.1191,2.419,-0.2388,3.1191,2.419,1.3174,3.1191,2.419,1.3174,0.96152,2.419,1.3174,0.96152,1.3589,1.3174,0.96152,1.3589,0.84581,0.96152,1.3589,0.84581,2.223,1.3589,0.84581,2.223,1.6622,0.84581,2.223,1.6622,3.4305,2.223,1.6622,3.4305,1.6481,1.6622,3.4305,1.6481,1.1167,3.4305,1.6481,1.1167,2.009,1.6481,1.1167,2.009,1.9445,1.1167,2.009,1.9445,3.4896,2.009,1.9445,3.4896,0.49535,1.9445,3.4896,0.49535,1.3344,3.4896,0.49535,1.3344,3.0798,0.49535,1.3344,3.0798,1.9778,1.3344,3.0798,1.9778,1.8918,3.0798,1.9778,1.8918,2.0356,1.9778,1.8918,2.0356,2.6039
,2.3837,1.8505,-2.0898,2.4039,1.8505,-2.0898,2.4039,5.7379,-2.0898,2.4039,5.7379,1.082,2.4039,5.7379,1.082,5.9033,5.7379,1.082,5.9033,0.090918,1.082,5.9033,0.090918,3.3445,5.9033,0.090918,3.3445,2.0826,0.090918,3.3445,2.0826,3.7526,3.3445,2.0826,3.7526,1.4959,2.0826,3.7526,1.4959,3.3082,3.7526,1.4959,3.3082,3.4533,1.4959,3.3082,3.4533,1.8436,3.3082,3.4533,1.8436,-0.88283,3.4533,1.8436,-0.88283,2.0979,1.8436,-0.88283,2.0979,2.9267,-0.88283,2.0979,2.9267,0.79324,2.0979,2.9267,0.79324,1.9515,2.9267,0.79324,1.9515,0.79411,0.79324,1.9515,0.79411,4.147,1.9515,0.79411,4.147,2.6033,0.79411,4.147,2.6033,2.1748,4.147,2.6033,2.1748,2.6209,2.6033,2.1748,2.6209,2.3492,2.1748,2.6209,2.3492,-1.2364,2.6209,2.3492,-1.2364,0.78302,2.3492,-1.2364,0.78302,1.2897,-1.2364,0.78302,1.2897,0.04866,0.78302,1.2897,0.04866,2.029,1.2897,0.04866,2.029,2.8186,0.04866,2.029,2.8186,1.8298
,3.1088,4.5695,2.6219,1.4129,4.5695,2.6219,1.4129,0.29145,2.6219,1.4129,0.29145,0.96604,1.4129,0.29145,0.96604,2.9168,0.29145,0.96604,2.9168,0.18806,0.96604,2.9168,0.18806,3.0417,2.9168,0.18806,3.0417,3.0607,0.18806,3.0417,3.0607,3.601,3.0417,3.0607,3.601,1.1849,3.0607,3.601,1.1849,2.132,3.601,1.1849,2.132,3.121,1.1849,2.132,3.121,1.8122,2.132,3.121,1.8122,3.2565,3.121,1.8122,3.2565,2.1638,1.8122,3.2565,2.1638,1.7728,3.2565,2.1638,1.7728,3.4803,2.1638,1.7728,3.4803,3.9345,1.7728,3.4803,3.9345,1.7037,3.4803,3.9345,1.7037,1.3858,3.9345,1.7037,1.3858,2.5074,1.7037,1.3858,2.5074,0.75391,1.3858,2.5074,0.75391,1.5516,2.5074,0.75391,1.5516,3.7266,0.75391,1.5516,3.7266,2.7298,1.5516,3.7266,2.7298,2.1513,3.7266,2.7298,2.1513,1.071,2.7298,2.1513,1.071,2.467,2.1513,1.071,2.467,2.1101,1.071,2.467,2.1101,3.1263,2.467,2.1101,3.1263,3.379
,2.0751,1.6135,-0.43463,4.6931,1.6135,-0.43463,4.6931,1.6349,-0.43463,4.6931,1.6349,0.5992,4.6931,1.6349,0.5992,1.7608,1.6349,0.5992,1.7608,1.6101,0.5992,1.7608,1.6101,0.95621,1.7608,1.6101,0.95621,1.5546,1.6101,0.95621,1.5546,2.9889,0.95621,1.5546,2.9889,1.387,1.5546,2.9889,1.387,2.0769,2.9889,1.387,2.0769,2.6518,1.387,2.0769,2.6518,4.7115,2.0769,2.6518,4.7115,1.5542,2.6518,4.7115,1.5542,0.30549,4.7115,1.5542,0.30549,1.9275,1.5542,0.30549,1.9275,1.6904,0.30549,1.9275,1.6904,-1.1743,1.9275,1.6904,-1.1743,2.742,1.6904,-1.1743,2.742,1.323,-1.1743,2.742,1.323,1.3353,2.742,1.323,1.3353,1.8569,1.323,1.3353,1.8569,-0.53665,1.3353,1.8569,-0.53665,1.9044,1.8569,-0.53665,1.9044,2.5733,-0.53665,1.9044,2.5733,2.7288,1.9044,2.5733,2.7288,-0.20158,2.5733,2.7288,-0.20158,3.117,2.7288,-0.20158,3.117,2.5305,-0.20158,3.117,2.5305,2.5006,3.117,2.5305,2.5006,-0.1336
,2.1845,1.9286,1.5141,1.6407,1.9286,1.5141,1.6407,-0.032587,1.5141,1.6407,-0.032587,4.8239,1.6407,-0.032587,4.8239,0.90674,-0.032587,4.8239,0.90674,4.0219,4.8239,0.90674,4.0219,2.8869,0.90674,4.0219,2.8869,1.7103,4.0219,2.8869,1.7103,4.3812,2.8869,1.7103,4.3812,4.3362,1.7103,4.3812,4.3362,1.5887,4.3812,4.3362,1.5887,2.0341,4.3362,1.5887,2.0341,2.376,1.5887,2.0341,2.376,1.9343,2.0341,2.376,1.9343,1.7402,2.376,1.9343,1.7402,2.3995,1.9343,1.7402,2.3995,2.6029,1.7402,2.3995,2.6029,0.087982,2.3995,2.6029,0.087982,2.7106,2.6029,0.087982,2.7106,0.1068,0.087982,2.7106,0.1068,0.60276,2.7106,0.1068,0.60276,2.6293,0.1068,0.60276,2.6293,1.6883,0.60276,2.6293,1.6883,2.9503,2.6293,1.6883,2.9503,2.4823,1.6883,2.9503,2.4823,1.8573,2.9503,2.4823,1.8573,3.7496,2.4823,1.8573,3.7496,2.008,1.8573,3.7496,2.008,1.3581,3.7496,2.008,1.3581,1.7793,2.008,1.3581,1.7793,1.5273
,2.9569,2.2352,3.7565,2.7612,2.2352,3.7565,2.7612,1.0395,3.7565,2.7612,1.0395,2.3579,2.7612,1.0395,2.3579,2.7146,1.0395,2.3579,2.7146,1.4561,2.3579,2.7146,1.4561,1.1464,2.7146,1.4561,1.1464,1.5266,1.4561,1.1464,1.5266,2.7481,1.1464,1.5266,2.7481,1.3009,1.5266,2.7481,1.3009,1.9813,2.7481,1.3009,1.9813,3.2811,1.3009,1.9813,3.2811,1.9278,1.9813,3.2811,1.9278,3.9265,3.2811,1.9278,3.9265,1.624,1.9278,3.9265,1.624,1.8175,3.9265,1.624,1.8175,3.1992,1.624,1.8175,3.1992,1.1901,1.8175,3.1992,1.1901,-0.072779,3.1992,1.1901,-0.072779,3.0675,1.1901,-0.072779,3.0675,0.42598,-0.072779,3.0675,0.42598,3.8665,3.0675,0.42598,3.8665,3.347,0.42598,3.8665,3.347,1.7527,3.8665,3.347,1.7527,1.8463,3.347,1.7527,1.8463,1.003,1.7527,1.8463,1.003,1.8037,1.8463,1.003,1.8037,1.6,1.003,1.8037,1.6,4.1427,1.8037,1.6,4.1427,2.2824,1.6,4.1427,2.2824,1.6515
,1.8991,2.8911,2.6461,2.0639,2.8911,2.6461,2.0639,3.9293,2.6461,2.0639,3.9293,2.2436,2.0639,3.9293,2.2436,2.2601,3.9293,2.2436,2.2601,1.1986,2.2436,2.2601,1.1986,0.12652,2.2601,1.1986,0.12652,0.40581,1.1986,0.12652,0.40581,2.1452,0.12652,0.40581,2.1452,-0.39832,0.40581,2.1452,-0.39832,0.74134,2.1452,-0.39832,0.74134,4.5664,-0.39832,0.74134,4.5664,0.89775,0.74134,4.5664,0.89775,2.0232,4.5664,0.89775,2.0232,3.2861,0.89775,2.0232,3.2861,3.0041,2.0232,3.2861,3.0041,3.1907,3.2861,3.0041,3.1907,1.6613,3.0041,3.1907,1.6613,-0.57848,3.1907,1.6613,-0.57848,3.6277,1.6613,-0.57848,3.6277,1.9652,-0.57848,3.6277,1.9652,1.4814,3.6277,1.9652,1.4814,0.87212,1.9652,1.4814,0.87212,0.40729,1.4814,0.87212,0.40729,0.30945,0.87212,0.40729,0.30945,1.0895,0.40729,0.30945,1.0895,0.12259,0.30945,1.0895,0.12259,1.8016,1.0895,0.12259,1.8016,1.3485,0.12259,1.8016,1.3485,4.1009,1.8016,1.3485,4.1009,0.89847
,2.8782,2.8525,1.1929,2.7003,2.8525,1.1929,2.7003,2.6861,1.1929,2.7003,2.6861,0.00034226,2.7003,2.6861,0.00034226,3.2392,2.6861,0.00034226,3.2392,-1.0215,0.00034226,3.2392,-1.0215,3.2382,3.2392,-1.0215,3.2382,3.3164,-1.0215,3.2382,3.3164,4.3327,3.2382,3.3164,4.3327,2.0472,3.3164,4.3327,2.0472,2.7221,4.3327,2.0472,2.7221,3.181,2.0472,2.7221,3.181,-0.053332,2.7221,3.181,-0.053332,0.59169,3.181,-0.053332,0.59169,0.91474,-0.053332,0.59169,0.91474,0.98761,0.59169,0.91474,0.98761,2.9538,0.91474,0.98761,2.9538,4.7393,0.98761,2.9538,4.7393,1.9398,2.9538,4.7393,1.9398,1.937,4.7393,1.9398,1.937,2.2836,1.9398,1.937,2.2836,1.5764,1.937,2.2836,1.5764,2.5086,2.2836,1.5764,2.5086,1.9212,1.5764,2.5086,1.9212,2.4038,2.5086,1.9212,2.4038,1.2798,1.9212,2.4038,1.2798,2.3471,2.4038,1.2798,2.3471,1.8791,1.2798,2.3471,1.8791,1.9153,2.3471,1.8791,1.9153,3.3736,1.8791,1.9153,3.3736,4.4677
,0.6028,2.5558,0.75748,2.025,2.5558,0.75748,2.025,3.5266,0.75748,2.025,3.5266,3.497,2.025,3.5266,3.497,1.8288,3.5266,3.497,1.8288,2.2439,3.497,1.8288,2.2439,-0.17047,1.8288,2.2439,-0.17047,1.2778,2.2439,-0.17047,1.2778,2.1831,-0.17047,1.2778,2.1831,3.2955,1.2778,2.1831,3.2955,2.8944,2.1831,3.2955,2.8944,0.87467,3.2955,2.8944,0.87467,1.6923,2.8944,0.87467,1.6923,3.0211,0.87467,1.6923,3.0211,1.0018,1.6923,3.0211,1.0018,0.93895,3.0211,1.0018,0.93895,1.9842,1.0018,0.93895,1.9842,1.7869,0.93895,1.9842,1.7869,4.4182,1.9842,1.7869,4.4182,0.013873,1.7869,4.4182,0.013873,1.5378,4.4182,0.013873,1.5378,2.6556,0.013873,1.5378,2.6556,2.2562,1.5378,2.6556,2.2562,2.653,2.6556,2.2562,2.653,1.4367,2.2562,2.653,1.4367,2.8603,2.653,1.4367,2.8603,3.2593,1.4367,2.8603,3.2593,4.7695,2.8603,3.2593,4.7695,2.7256,3.2593,4.7695,2.7256,0.014199,4.7695,2.7256,0.014199,2.2682
,0.38725,2.2863,4.2619,0.80248,2.2863,4.2619,0.80248,1.6131,4.2619,0.80248,1.6131,1.1963,0.80248,1.6131,1.1963,0.4351,1.6131,1.1963,0.4351,1.2197,1.1963,0.4351,1.2197,2.0207,0.4351,1.2197,2.0207,3.0456,1.2197,2.0207,3.0456,4.144,2.0207,3.0456,4.144,1.7848,3.0456,4.144,1.7848,2.424,4.144,1.7848,2.424,1.4616,1.7848,2.424,1.4616,3.0526,2.424,1.4616,3.0526,0.56031,1.4616,3.0526,0.56031,3.2105,3.0526,0.56031,3.2105,-0.49195,0.56031,3.2105,-0.49195,0.97077,3.2105,-0.49195,0.97077,2.9322,-0.49195,0.97077,2.9322,3.4108,0.97077,2.9322,3.4108,1.0559,2.9322,3.4108,1.0559,1.7483,3.4108,1.0559,1.7483,1.9981,1.0559,1.7483,1.9981,0.23681,1.7483,1.9981,0.23681,2.648,1.9981,0.23681,2.648,3.8294,0.23681,2.648,3.8294,1.6562,2.648,3.8294,1.6562,1.8032,3.8294,1.6562,1.8032,2.1259,1.6562,1.8032,2.1259,0.5794,1.8032,2.1259,0.5794,4.8448,2.1259,0.5794,4.8448,2.1412
,2.9355,0.64328,2.7436,4.1092,0.64328,2.7436,4.1092,2.4826,2.7436,4.1092,2.4826,2.3717,4.1092,2.4826,2.3717,1.5971,2.4826,2.3717,1.5971,3.4867,2.3717,1.5971,3.4867,2.5959,1.5971,3.4867,2.5959,0.69629,3.4867,2.5959,0.69629,2.3161,2.5959,0.69629,2.3161,1.3862,0.69629,2.3161,1.3862,1.9075,2.3161,1.3862,1.9075,1.9221,1.3862,1.9075,1.9221,2.1314,1.9075,1.9221,2.1314,1.9598,1.9221,2.1314,1.9598,3.7786,2.1314,1.9598,3.7786,3.3523,1.9598,3.7786,3.3523,1.2339,3.7786,3.3523,1.2339,3.7597,3.3523,1.2339,3.7597,1.9085,1.2339,3.7597,1.9085,3.95,3.7597,1.9085,3.95,1.5716,1.9085,3.95,1.5716,2.3119,3.95,1.5716,2.3119,0.94095,1.5716,2.3119,0.94095,1.8851,2.3119,0.94095,1.8851,2.5963,0.94095,1.8851,2.5963,1.097,1.8851,2.5963,1.097,4.4955,2.5963,1.097,4.4955,3.5472,1.097,4.4955,3.5472,1.0448,4.4955,3.5472,1.0448,3.1168,3.5472,1.0448,3.1168,2.0753
,1.5673,1.7323,1.9911,3.8481,1.7323,1.9911,3.8481,1.8304,1.9911,3.8481,1.8304,1.5324,3.8481,1.8304,1.5324,3.1459,1.8304,1.5324,3.1459,2.3785,1.5324,3.1459,2.3785,1.6905,3.1459,2.3785,1.6905,1.3714,2.3785,1.6905,1.3714,2.137,1.6905,1.3714,2.137,1.6119,1.3714,2.137,1.6119,1.5462,2.137,1.6119,1.5462,1.5451,1.6119,1.5462,1.5451,1.911,1.5462,1.5451,1.911,2.8266,1.5451,1.911,2.8266,4.8093,1.911,2.8266,4.8093,2.2164,2.8266,4.8093,2.2164,3.0541,4.8093,2.2164,3.0541,4.1959,2.2164,3.0541,4.1959,1.0807,3.0541,4.1959,1.0807,1.4669,4.1959,1.0807,1.4669,1.5485,1.0807,1.4669,1.5485,4.3368,1.4669,1.5485,4.3368,2.7229,1.5485,4.3368,2.7229,0.12864,4.3368,2.7229,0.12864,1.8163,2.7229,0.12864,1.8163,2.6611,0.12864,1.8163,2.6611,1.4365,1.8163,2.6611,1.4365,-0.066969,2.6611,1.4365,-0.066969,1.5086,1.4365,-0.066969,1.5086,1.9888,-0.066969,1.5086,1.9888,1.3996
